,reportDate,dj_id,icb_sectorl1,icb_sectorl3,vol,is_selected
608,2019-06-04,430230,5000,5550,0.193268755677449,Y
609,2019-06-04,563828,3000,3570,0.307585335568578,N
610,2019-06-04,481808,2000,2350,0.174530556426592,Y
611,2019-06-04,466160,7000,7530,0.340470235485099,N
612,2019-06-04,EF2,7000,7570,0.183932001704877,Y
655,2019-06-04,011517,5000,5750,0.365044205746241,N
613,2019-06-04,492624,3000,3350,0.495849587538986,N
656,2019-06-04,473550,7000,7570,0.248599714666726,N
658,2019-06-04,533458,2000,2710,0.340264026657706,N
673,2019-06-04,469678,3000,3350,0.285663763084512,N
672,2019-06-04,470384,5000,5370,0.340182657482002,N
671,2019-06-04,525288,5000,5550,0.345065786068838,N
670,2019-06-04,B1W4V6,2000,2730,0.383317789428771,N
669,2019-06-04,470774,5000,5550,0.28127238780014,N
668,2019-06-04,506472,3000,3760,0.343485460729231,N
667,2019-06-04,573282,4000,4570,0.201649132543581,Y
666,2019-06-04,B0704T,8000,8350,0.330580578008588,N
665,2019-06-04,472370,2000,2790,0.262460281892649,N
664,2019-06-04,705339,4000,4570,0.261092375403771,N
663,2019-06-04,672716,7000,7530,0.160824346675718,Y
662,2019-06-04,307428,3000,3530,0.236940146742174,N
661,2019-06-04,471279,3000,3350,0.281970428924102,N
660,2019-06-04,473322,0001,530,0.193077953173829,Y
659,2019-06-04,B1VP0K,2000,2730,0.30351820642625,N
657,2019-06-04,406149,5000,5550,0.271214478025245,N
674,2019-06-04,468520,4000,4530,0.225917991142149,N
614,2019-06-04,505125,1000,1730,0.27707838395533,N
616,2019-06-04,491207,3000,3760,0.144345620395237,Y
636,2019-06-04,477670,9000,9570,0.456921470047672,N
637,2019-06-04,464731,5000,5550,0.318168025038932,N
638,2019-06-04,482110,1000,1350,0.263105766056986,N
639,2019-06-04,482030,8000,8770,0.16700027954629,Y
640,2019-06-04,481830,5000,5750,0.209904960058264,Y
641,2019-06-04,725147,0001,570,0.183909056218661,Y
642,2019-06-04,B1RR84,2000,2720,0.367807163608903,N
643,2019-06-04,480710,2000,2720,0.197149623861062,Y
644,2019-06-04,B00ZQQ,5000,5550,0.358641051965371,N
645,2019-06-04,479213,3000,3720,0.314085305520991,N
646,2019-06-04,479736,8000,8530,0.255306888619221,N
647,2019-06-04,483410,2000,2730,0.234159701022764,N
648,2019-06-04,916775,0001,570,0.381173888401065,N
649,2019-06-04,476361,9000,9530,0.250576402256735,N
650,2019-06-04,477518,4000,4570,0.176394057241915,Y
635,2019-06-04,507267,1000,1730,0.356775118646791,N
615,2019-06-04,435413,9000,9530,0.307276250717523,N
634,2019-06-04,EF025,7000,7570,0.188396177592419,Y
632,2019-06-04,487416,0001,570,0.361413337358965,N
617,2019-06-04,423244,8000,8350,0.340477286101621,N
618,2019-06-04,491134,8000,8670,0.202178409694878,Y
619,2019-06-04,400500,1000,1350,0.353461916274802,N
620,2019-06-04,491062,4000,4570,0.19089715908431,Y
621,2019-06-04,587183,3000,3740,0.388528291492724,N
622,2019-06-04,407205,8000,8350,0.374531993365546,N
623,2019-06-04,490541,0001,530,0.189756672675663,Y
624,2019-06-04,489108,2000,2720,0.449561046257919,N
625,2019-06-04,416279,2000,2710,0.212639449377605,Y
626,2019-06-04,B01BN5,7000,7530,0.17127603905618,Y
627,2019-06-04,753851,1000,1750,0.304140018049499,N
628,2019-06-04,599933,2000,2790,0.254740140718072,N
629,2019-06-04,B0LKSK,5000,5550,0.305240498863208,N
630,2019-06-04,488082,6000,6530,0.178398894275718,Y
631,2019-06-04,465940,6000,6530,0.314629823255496,N
633,2019-06-04,B1JB4K,1000,1350,0.207355403257723,Y
901,2019-06-04,NL802I,2000,2790,0.495387116521145,N
675,2019-06-04,468382,3000,3350,0.32352671679116,N
677,2019-06-04,025881,5000,5750,0.299175467065506,N
730,2019-06-04,481775,8000,8350,0.260946612231494,N
729,2019-06-04,451180,8000,8530,0.1740407088859,Y
728,2019-06-04,441870,2000,2350,0.239829695249351,N
727,2019-06-04,441930,3000,3530,0.179810970002243,Y
726,2019-06-04,441920,3000,3530,0.179023227531418,Y
725,2019-06-04,442031,3000,3720,0.20437565333581,Y
724,2019-06-04,759800,7000,7570,0.208984590485543,Y
723,2019-06-04,441842,3000,3760,0.206476590424616,Y
722,2019-06-04,442990,2000,2350,0.250776362075838,N
721,2019-06-04,572670,3000,3760,0.271816080288599,N
720,2019-06-04,444747,2000,2720,0.295454957789473,N
719,2019-06-04,442464,7000,7530,0.159764566540806,Y
718,2019-06-04,B126KF,8000,8670,0.185506160414932,Y
717,2019-06-04,445573,8000,8770,0.264690958157692,N
716,2019-06-04,775943,9000,9530,0.413041587711522,N
731,2019-06-04,EF024,2000,2770,0.18559202391501,Y
715,2019-06-04,711131,5000,5370,0.234465486365352,N
732,2019-06-04,407023,3000,3570,0.15552519801455,Y
734,2019-06-04,B01SPF,4000,4570,0.25193389134573,N
749,2019-06-04,400169,8000,8570,0.165874945814513,Y
748,2019-06-04,557955,7000,7530,0.239595540455989,N
747,2019-06-04,517617,6000,6530,0.147439070077118,Y
746,2019-06-04,710755,2000,2770,0.219044871000278,Y
745,2019-06-04,582300,6000,6570,0.300438089290896,N
744,2019-06-04,435209,4000,4530,0.369472819358452,N
743,2019-06-04,512907,4000,4530,0.320610629905665,N
742,2019-06-04,435435,1000,1350,0.266781615893241,N
741,2019-06-04,B1FW75,0001,530,0.225728520043629,N
740,2019-06-04,462338,0001,580,0.358310998275078,N
739,2019-06-04,417986,7000,7570,0.177376585228298,Y
738,2019-06-04,B0C2CQ,7000,7570,0.203793878655822,Y
737,2019-06-04,458260,2000,2750,0.40114301683845,N
736,2019-06-04,439180,8000,8670,0.174659846648248,Y
735,2019-06-04,B1Y47Y,4000,4530,0.286692101135993,N
733,2019-06-04,439155,8000,8770,0.160497968007873,Y
676,2019-06-04,468232,3000,3530,0.167338914567443,Y
714,2019-06-04,588950,9000,9570,0.341591429645602,N
712,2019-06-04,419689,9000,9570,0.363141809082162,N
692,2019-06-04,454005,3000,3760,0.266691030581536,N
691,2019-06-04,538755,8000,8530,0.184838342617883,Y
690,2019-06-04,457481,8000,8350,0.264232538601407,N
689,2019-06-04,474184,4000,4570,0.198872436414707,Y
688,2019-06-04,571342,2000,2750,0.264064223158695,N
687,2019-06-04,458836,3000,3350,0.298136592932155,N
686,2019-06-04,B09DHL,2000,2710,0.266840765848309,N
685,2019-06-04,461075,8000,8530,0.162528266148994,Y
684,2019-06-04,424245,8000,8350,0.277024137466824,N
683,2019-06-04,XXXXX3,0001,530,0.276437692650416,N
682,2019-06-04,463841,9000,9570,0.267019911661451,N
681,2019-06-04,464327,3000,3350,0.256513823115192,N
680,2019-06-04,465145,0001,530,0.260410904119101,N
679,2019-06-04,462220,4000,4570,0.323067286870112,N
678,2019-06-04,733945,4000,4530,0.266300092867148,N
693,2019-06-04,453770,5000,5750,0.313969953143225,N
713,2019-06-04,448816,8000,8350,0.246507374915997,N
694,2019-06-04,B11ZRK,2000,2730,0.194715102639819,Y
696,2019-06-04,454721,5000,5550,0.224245497450977,N
711,2019-06-04,407683,8000,8350,0.3090419169974,N
710,2019-06-04,B0R7JF,4000,4570,0.293102380795512,N
709,2019-06-04,713666,5000,5550,0.29788878886776,N
708,2019-06-04,447723,5000,5330,0.252430840923603,N
707,2019-06-04,576162,1000,1350,0.297022631087924,N
706,2019-06-04,449774,8000,8350,0.229976928788286,N
705,2019-06-04,049065,3000,3570,0.201687619391481,Y
704,2019-06-04,449000,5000,5330,0.219835078567894,N
703,2019-06-04,449123,2000,2350,0.289691724540433,N
702,2019-06-04,556582,8000,8670,0.186091346858311,Y
701,2019-06-04,449667,2000,2750,0.220860231718095,N
700,2019-06-04,866457,2000,2750,0.331252804298226,N
699,2019-06-04,424910,1000,1350,0.240955352920591,N
698,2019-06-04,453456,6000,6530,0.215302211717972,Y
697,2019-06-04,453478,3000,3760,0.180717640117227,Y
695,2019-06-04,B05M8B,1000,1350,0.295763682815273,N
902,2019-06-04,DE80DC,2000,2750,0.18633576837503,Y
652,2019-06-04,476876,0001,570,0.411477020123339,N
774,2019-09-10,533004,9000,9530,0.304866442005907,N
764,2019-09-10,524918,7000,7530,0.163442262484815,Y
763,2019-09-10,936469,2000,2350,0.203055653814241,Y
762,2019-09-10,B09M9F,7000,7530,0.186319626556406,Y
761,2019-09-10,570151,6000,6530,0.226736754775392,N
760,2019-09-10,738307,7000,7570,0.225356509814683,N
759,2019-09-10,431536,7000,7530,0.169962284880151,Y
758,2019-09-10,579802,7000,7530,0.17415378903869,Y
757,2019-09-10,443639,0001,530,0.183706202522057,Y
756,2019-09-10,528983,8000,8350,0.271211784205042,N
755,2019-09-10,430376,4000,4530,0.219586492751038,Y
754,2019-09-10,421185,5000,5330,0.236031105526643,N
753,2019-09-10,432154,8000,8770,0.154621950188746,Y
752,2019-09-10,B0M7KJ,5000,5550,0.332221512309954,N
751,2019-09-10,433560,3000,3350,0.33034950413257,N
750,2019-09-10,437915,2000,2710,0.32214801702872,N
765,2019-09-10,B0NJJ1,7000,7530,0.269945920411666,N
749,2019-09-10,774563,8000,8670,0.170317679205335,Y
766,2019-09-10,401225,2000,2710,0.248495634975149,N
768,2019-09-10,B234WN,4000,4530,0.265020219041005,N
784,2019-09-10,417841,5000,5330,0.409996167514633,N
783,2019-09-10,419454,3000,3760,0.22137213289519,Y
782,2019-09-10,B03851,2000,2350,0.173645997156056,Y
781,2019-09-10,554398,8000,8570,0.193306720743744,Y
780,2019-09-10,143451,8000,8670,0.113220241190018,Y
779,2019-09-10,421342,8000,8350,0.40454144995259,N
778,2019-09-10,726261,8000,8350,0.263468726911362,N
777,2019-09-10,018270,2000,2350,0.255088676854659,N
776,2019-09-10,EE009,8000,8350,0.290748927657147,N
775,2019-09-10,425240,3000,3350,0.277395853335286,N
773,2019-09-10,715672,3000,3530,0.23922027031535,N
772,2019-09-10,426724,8000,8350,0.36640491406066,N
771,2019-09-10,702196,8000,8770,0.194129021071716,Y
770,2019-09-10,461785,2000,2770,0.203207813842089,Y
769,2019-09-10,511938,6000,6570,0.143423939484727,Y
767,2019-09-10,492752,7000,7570,0.190259052553828,Y
748,2019-09-10,400169,8000,8570,0.159378525057849,Y
747,2019-09-10,557955,7000,7530,0.239051214906869,N
746,2019-09-10,517617,6000,6530,0.141889550633141,Y
724,2019-09-10,442031,3000,3720,0.226886246219588,N
723,2019-09-10,759800,7000,7570,0.200920421805706,Y
722,2019-09-10,441842,3000,3760,0.202113702071956,Y
721,2019-09-10,442990,2000,2350,0.280096836217412,N
720,2019-09-10,572670,3000,3760,0.271697964341721,N
719,2019-09-10,444747,2000,2720,0.29171630502979,N
718,2019-09-10,442464,7000,7530,0.152148418227975,Y
717,2019-09-10,B126KF,8000,8670,0.196662329826818,Y
716,2019-09-10,445573,8000,8770,0.259525629386009,N
715,2019-09-10,775943,6000,6530,0.396081261310624,N
714,2019-09-10,567991,8000,8630,0.178444337631847,Y
713,2019-09-10,711131,5000,5370,0.231600798835969,N
712,2019-09-10,588950,9000,9570,0.368496300440937,N
711,2019-09-10,448816,8000,8350,0.265991369789104,N
710,2019-09-10,419689,9000,9570,0.350263187763042,N
725,2019-09-10,441920,3000,3530,0.17638663447125,Y
726,2019-09-10,441930,3000,3530,0.183684769308124,Y
727,2019-09-10,441870,2000,2350,0.246849063419017,N
728,2019-09-10,451180,8000,8530,0.17463429643206,Y
745,2019-09-10,710755,2000,2770,0.216658243436995,Y
744,2019-09-10,582300,6000,6570,0.294136455113223,N
743,2019-09-10,435209,4000,4530,0.37029296547525,N
742,2019-09-10,512907,4000,4530,0.333215093932375,N
741,2019-09-10,435435,1000,1350,0.267967619151929,N
740,2019-09-10,B1FW75,0001,530,0.233693098093116,N
738,2019-09-10,417986,7000,7570,0.184058506154578,Y
785,2019-09-10,417754,5000,5330,0.247083119113709,N
737,2019-09-10,B0C2CQ,7000,7570,0.201104234919408,Y
735,2019-09-10,439180,8000,8670,0.189212819590169,Y
734,2019-09-10,B1Y47Y,4000,4530,0.303140695147769,N
733,2019-09-10,B01SPF,4000,4570,0.259801858256189,N
732,2019-09-10,439155,8000,8770,0.17081564404374,Y
731,2019-09-10,407023,3000,3570,0.154958029770135,Y
730,2019-09-10,EF024,2000,2770,0.195634143610778,Y
729,2019-09-10,481775,8000,8350,0.286917878762138,N
736,2019-09-10,458260,2000,2750,0.412952888969461,N
786,2019-09-10,416343,9000,9530,0.309415814575589,N
787,2019-09-10,B28DTJ,2000,2790,0.232730345505558,N
788,2019-09-10,411515,2000,2350,0.268654380020003,N
827,2019-09-10,411232,5000,5750,0.222439642162945,Y
826,2019-09-10,755087,8000,8770,0.170835296033705,Y
825,2019-09-10,533338,2000,2350,0.234864987581064,N
824,2019-09-10,403197,3000,3760,0.258137476003541,N
823,2019-09-10,B164FY,2000,2770,0.226006522866916,N
822,2019-09-10,400609,8000,8570,0.272848121958013,N
821,2019-09-10,401093,5000,5330,0.202707144675441,Y
820,2019-09-10,491603,5000,5750,0.400638200245659,N
613,2019-09-10,505125,1000,1730,0.299110158033549,N
612,2019-09-10,492624,3000,3350,0.513134988791509,N
611,2019-09-10,EF2,7000,7570,0.180740007883548,Y
610,2019-09-10,466160,7000,7530,0.338170337972881,N
609,2019-09-10,481808,2000,2350,0.185847121355627,Y
608,2019-09-10,430230,5000,5550,0.195844957713189,Y
607,2019-09-10,494340,1000,1750,0.306981525201843,N
828,2019-09-10,513962,2000,2750,0.250215411690756,N
829,2019-09-10,549913,7000,7530,0.19753301039522,Y
830,2019-09-10,422060,3000,3350,0.31346720169658,N
831,2019-09-10,EG063,1000,1350,0.256048166168055,N
847,2019-09-10,FR103A,4000,4530,0.394766429527362,N
846,2019-09-10,DE107Z,8000,8630,0.242077423882856,N
845,2019-09-10,FR1018,9000,9530,0.265011513466782,N
844,2019-09-10,IT102E,2000,2750,0.288073518091235,N
843,2019-09-10,IT101D,4000,4530,0.33472081101273,N
842,2019-09-10,IE102Z,3000,3570,0.351292198063556,N
841,2019-09-10,DE104W,5000,5550,0.256991769968669,N
606,2019-09-10,EG7,3000,3350,0.255370715893128,N
840,2019-09-10,DE101T,9000,9570,0.468567209886227,N
838,2019-09-10,BE106W,4000,4570,0.436557842057844,N
837,2019-09-10,BE105V,8000,8670,0.19619934835177,Y
836,2019-09-10,IT002D,2000,2750,0.300174436497481,N
835,2019-09-10,440044,3000,3350,0.504936825309165,N
834,2019-09-10,471310,7000,7570,0.295990566452868,N
833,2019-09-10,ES0017,9000,9530,0.24367534748253,N
832,2019-09-10,EF031,2000,2790,0.251845541832334,N
839,2019-09-10,BE107X,8000,8670,0.166081070849471,Y
709,2019-09-10,407683,8000,8350,0.293312519870889,N
605,2019-09-10,465975,2000,2770,0.196768369195034,Y
603,2019-09-10,588171,8000,8770,0.205772185052482,Y
803,2019-09-10,007560,8000,8350,0.372113107699935,N
802,2019-09-10,407141,8000,8350,0.236122939595489,N
801,2019-09-10,408348,1000,1350,0.240188342523772,N
800,2019-09-10,408530,4000,4570,0.340277805467627,N
799,2019-09-10,550190,8000,8350,0.248268082294118,N
798,2019-09-10,737826,8000,8350,0.429540956805387,N
797,2019-09-10,709538,8000,8350,0.355867762141073,N
796,2019-09-10,407228,8000,8350,0.231004226448959,N
795,2019-09-10,408930,3000,3760,0.185297001687844,Y
794,2019-09-10,B00D9P,6000,6530,0.232259298212208,N
793,2019-09-10,B01MJR,4000,4530,0.281011796041326,N
792,2019-09-10,408522,3000,3350,0.225188438467995,N
791,2019-09-10,413366,8000,8350,0.247596431089161,N
790,2019-09-10,457270,2000,2770,0.231906296320269,N
789,2019-09-10,B18S76,8000,8770,0.199478066570864,Y
804,2019-09-10,458887,8000,8530,0.16036943680109,Y
805,2019-09-10,565478,9000,9530,0.413779092147157,N
806,2019-09-10,555465,2000,2770,0.242223603966351,N
807,2019-09-10,405671,8000,8530,0.147408254798322,Y
602,2019-09-10,496960,2000,2350,0.294960989891015,N
601,2019-09-10,750892,2000,2790,0.717681722603683,N
600,2019-09-10,497711,5000,5550,0.180106793459828,Y
819,2019-09-10,401140,1000,1350,0.171919950174526,Y
905,2019-09-10,IT90BV,2000,2790,0.208336092185063,Y
818,2019-09-10,401190,1000,1350,0.186374646350542,Y
817,2019-09-10,401632,8000,8530,0.168691930187438,Y
604,2019-09-10,452518,2000,2750,0.310837549052905,N
816,2019-09-10,001978,8000,8350,0.316877549920608,N
814,2019-09-10,402186,9000,9530,0.476024898837855,N
813,2019-09-10,714131,2000,2750,0.292259371436342,N
812,2019-09-10,475531,3000,3530,0.261270564568628,N
811,2019-09-10,529525,1000,1750,0.404597824562808,N
810,2019-09-10,B0Z5YZ,1000,1350,0.303776367816909,N
809,2019-09-10,888051,9000,9570,0.386884807402019,N
808,2019-09-10,546078,9000,9570,0.288481690674886,N
815,2019-09-10,547497,2000,2750,0.244581450273931,N
708,2019-09-10,B0R7JF,4000,4570,0.321217297807144,N
739,2019-09-10,462338,0001,580,0.402233345393433,N
706,2019-09-10,447723,5000,5330,0.251394578948823,N
851,2019-09-10,DE301V,8000,8630,0.193293594015102,Y
852,2019-09-10,DE305Z,1000,1350,0.274965017071687,N
853,2019-09-10,DE3060,2000,2750,0.404566360156638,N
854,2019-09-10,DE3071,2000,2730,0.435303531724999,N
855,2019-09-10,DE3082,8000,8630,0.205520505626988,Y
856,2019-09-10,DE3093,4000,4570,0.401187664511037,N
857,2019-09-10,FI3022,2000,2750,0.30720271807369,N
707,2019-09-10,713666,5000,5550,0.283281161021017,N
859,2019-09-10,IT402H,3000,3760,0.338643349582518,N
860,2019-09-10,FR405F,8000,8770,0.196711898813904,Y
861,2019-09-10,ES403D,8000,8670,0.172453202932404,Y
862,2019-09-10,NL402E,1000,1350,0.275980794057227,N
863,2019-09-10,FR407H,2000,2790,0.364304512457034,N
864,2019-09-10,IT404J,8000,8350,0.321812655405744,N
865,2019-09-10,NL403F,8000,8570,0.197272506749358,Y
850,2019-09-10,DE2092,6000,6570,0.253834143694695,N
866,2019-09-10,DE4061,5000,5370,0.498636388976691,N
849,2019-09-10,DE2070,8000,8630,0.15221162985918,Y
614,2019-09-10,435413,9000,9530,0.357197200721332,N
629,2019-09-10,488082,6000,6530,0.184612486557519,Y
628,2019-09-10,B0LKSK,5000,5550,0.279701397232075,N
627,2019-09-10,599933,2000,2790,0.281162796664348,N
626,2019-09-10,753851,1000,1750,0.311353738102946,N
625,2019-09-10,B01BN5,7000,7530,0.182796936540473,Y
624,2019-09-10,416279,2000,2710,0.222713494099059,Y
623,2019-09-10,489108,2000,2720,0.46410757223748,N
622,2019-09-10,490541,0001,530,0.190223038218577,Y
621,2019-09-10,407205,8000,8350,0.392624974155624,N
620,2019-09-10,587183,3000,3740,0.388397762832082,N
619,2019-09-10,491062,4000,4570,0.207965874220926,Y
618,2019-09-10,400500,1000,1350,0.38917918905757,N
617,2019-09-10,491134,8000,8670,0.213564262593581,Y
616,2019-09-10,423244,8000,8350,0.352694094575679,N
615,2019-09-10,491207,3000,3760,0.179767882017845,Y
848,2019-09-10,ES1029,8000,8350,0.290434965427929,N
867,2019-09-10,LU501L,8000,8630,0.216759993251415,Y
868,2019-09-10,FR502D,2000,2790,0.302777757051034,N
869,2019-09-10,ES502D,6000,6570,0.252228400973954,N
890,2019-09-10,DE7020,4000,4530,0.306876458885743,N
891,2019-09-10,FR702F,9000,9530,0.526579606200028,N
892,2019-09-10,DE7042,5000,5370,0.396696272648395,N
893,2019-09-10,DE7053,5000,5330,0.301058286260118,N
894,2019-09-10,DE7075,8000,8630,0.194049881802253,Y
895,2019-09-10,DE70A8,4000,4570,0.472815173209616,N
896,2019-09-10,DE7086,9000,9530,0.367124684066374,N
897,2019-09-10,FR705I,4000,4530,0.334279584223147,N
898,2019-09-10,IT708Q,3000,3350,0.340310652608879,N
899,2019-09-10,DE70FD,1000,1350,0.253981596389423,N
900,2019-09-10,BE8041,4000,4570,0.453330879800026,N
901,2019-09-10,DE8054,9000,9530,0.443536423603249,N
902,2019-09-10,DE8087,4000,4530,0.233934338254757,N
903,2019-09-10,NL802I,2000,2790,0.464450332811087,N
904,2019-09-10,DE80DC,2000,2750,0.225721531980864,N
889,2019-09-10,DE6030,8000,8770,0.375707882859977,N
888,2019-09-10,DE6041,7000,7570,0.0898384240995112,Y
887,2019-09-10,IT607O,7000,7570,0.186478541924557,Y
886,2019-09-10,NL606K,5000,5370,0.414365260517911,N
870,2019-09-10,ES504F,2000,2770,0.180536415674493,Y
871,2019-09-10,FR504F,2000,2790,0.348929608198667,N
872,2019-09-10,DE5084,2000,2750,0.37770442415758,N
873,2019-09-10,FR506H,2000,2710,0.269308364921744,N
874,2019-09-10,DE50B7,9000,9530,0.267031741993381,N
875,2019-09-10,DE50C8,1000,1350,0.386464403107608,N
876,2019-09-10,FR509K,8000,8770,0.264084610276884,N
630,2019-09-10,465940,6000,6530,0.32807738465387,N
877,2019-09-10,DE50GC,3000,3350,0.376059401489393,N
879,2019-09-10,IT602J,8000,8570,0.258408638789833,N
880,2019-09-10,NL602G,8000,8350,0.232407999191946,N
881,2019-09-10,B1VP94,8000,8670,0.144531990622811,Y
882,2019-09-10,NL603H,2000,2730,0.336525855428699,N
883,2019-09-10,NL604I,8000,8530,0.217634054569042,Y
884,2019-09-10,ES604G,8000,8670,0.171619314882105,Y
885,2019-09-10,DE601Y,7000,7570,0.196381170459858,Y
878,2019-09-10,IT509P,3000,3350,0.275940450245465,N
631,2019-09-10,487416,0001,570,0.363887689935975,N
858,2019-09-10,LU401K,6000,6530,0.620772650189957,N
633,2019-09-10,EF025,7000,7570,0.198250246946946,Y
683,2019-09-10,461075,8000,8530,0.156328989117904,Y
682,2019-09-10,424245,8000,8350,0.31548902016605,N
681,2019-09-10,XXXXX3,0001,530,0.299944745336315,N
680,2019-09-10,463841,9000,9570,0.272745539612793,N
679,2019-09-10,464327,3000,3350,0.255695320683521,N
